Timestamp,Date,Time,Text,User,Tag,Location ,Specific,General location
Fri Dec 28 12:15:36 ,Fri Dec 28,12:15:36,VISIT https://t.co/oDnN9iTqVg  #Detroit #Washington #Boston #Memphis #Nashville #PortlandOre #OklahomaCity… https://t.co/EohZfFbSK4,infohskp,"Detroit,Washington,Boston,Memphis,Nashville,PortlandOre,OklahomaCity",,n/a,-
Fri Dec 28 12:15:26 ,Fri Dec 28,12:15:26,VISIT https://t.co/oDnN9iTqVg  #Philadelphia #Sandiego #Sacramento #Dallas #SanAntonio #Phoenix #SanJose #Austin… https://t.co/1cv0Euz77w,infohskp,"Philadelphia,Sandiego,Sacramento,Dallas,SanAntonio,Phoenix,SanJose,Austin",,n/a,-
Fri Dec 28 12:15:20 ,Fri Dec 28,12:15:20,VISIT https://t.co/oDnN9iTqVg  #Houston #HoustonMission #Houston19 #houstontx #houstonrally #htown… https://t.co/51zHKmugTe,infohskp,"Houston,HoustonMission,Houston19,houstontx,houstonrally,htown",,n/a,-
Fri Dec 28 12:15:08 ,Fri Dec 28,12:15:08,VISIT https://t.co/oDnN9iTqVg  #LosAngeles #losangelesroadstershow #LosAngelesCL #boston #massachusetts #california… https://t.co/BZmfT9I6IO,infohskp,"LosAngeles,losangelesroadstershow,LosAngelesCL,boston,massachusetts,california",,n/a,-
Fri Dec 28 12:15:03 ,Fri Dec 28,12:15:03,VISIT https://t.co/oDnN9iTqVg  #nycmarathon #NYCFC #NYCC #nycmarathon2018 #NYCACC #nycwff #NYCMayor #nycvotes… https://t.co/Nk5ZIKfjQl,infohskp,"nycmarathon,NYCFC,NYCC,nycmarathon2018,NYCACC,nycwff,NYCMayor,nycvotes",,n/a,-
Fri Dec 28 12:14:51 ,Fri Dec 28,12:14:51,RT @sumuelahi: Would you demand your Govt take effective action to protect your kids from harm? #AirPollution is harming ur Children via @c…,banglaaid,AirPollution,"Dhaka, Bangladesh ",other,-
Fri Dec 28 12:14:14 ,Fri Dec 28,12:14:14,RT @cleanganganmcg: The water quality in Ganga has improved substantially. We will also get rid of air pollution and water pollution that a…,kk503763,,"Bihar, Bharat",other,-
Fri Dec 28 12:14:09 ,Fri Dec 28,12:14:09,Plastic is doing to the oceans what fossil fuels have done to the air and atmosphere. Pollution on a massive scale.,KenHickson,,Singapore since September 2010,other,-
Fri Dec 28 12:13:39 ,Fri Dec 28,12:13:39,RT @EricLiptonNYT: JUST POSTED: It has been 2 years since Trump era started. Hundreds of stories re EPA/Interior. BUT WHERE CAN WE SEE REAL…,drmallickseeme1,,,n/a,-
Fri Dec 28 12:13:20 ,Fri Dec 28,12:13:20,RT @shirleyjones999: @The_PlugSeeker @LittleNinjaUK @AirFairy04 @SaveOurLungsTW1 @FriendsofWPSch @EastbourneAir @cleanairforall2 @CleanAirL…,LittleNinjaUK,,London,London,UK
Fri Dec 28 12:13:17 ,Fri Dec 28,12:13:17,"RT Echinanews ""China's Ministry of Ecology and Environment has denied media reports that #China is behind recent ai… https://t.co/MUvV7Wtbon",fuqianggu,China,,n/a,-
Fri Dec 28 12:12:49 ,Fri Dec 28,12:12:49,"RT @mip_MIIP: Watch out for legionella and NDM1 outbreaks next week!!!!

https://t.co/OUtpdBsOKw",LapointeVero,,,n/a,-
Fri Dec 28 12:12:35 ,Fri Dec 28,12:12:35,"RT @commondreams: ""Fossil fuels cause so much danger from climate change and air pollution, but freak accidents like this go to show that m…",TLC_CN,,,n/a,-
Fri Dec 28 12:12:31 ,Fri Dec 28,12:12:31,RT @MHiesboeck: 🔴China built a tower that acts like 'the world's biggest air purifier' - Researchers hope to build even larger smog towers…,Perspktives,,"Ekerö, Sverige",other,-
Fri Dec 28 12:12:07 ,Fri Dec 28,12:12:07,"""Fossil fuels cause so much danger from climate change and air pollution, but freak accidents like this go to show… https://t.co/8mNzAXMBQM",commondreams,,"Portland, ME, USA",US,US
Fri Dec 28 12:11:35 ,Fri Dec 28,12:11:35,"RT @_atanas_: Houseplant with added rabbit DNA could reduce air pollution, study shows https://t.co/9VLDhnB8Dz",Niya_Halim,,Ankara,other,-
Fri Dec 28 12:11:27 ,Fri Dec 28,12:11:27,China's Ministry of Ecology and Environment has denied media reports that #China is behind recent air pollution in… https://t.co/SoxgRdn87s,Echinanews,China,Beijing,other,-
Fri Dec 28 12:11:15 ,Fri Dec 28,12:11:15,"@boncutey Masa f4 tak pernah notice,, tetiba time f5 macam macam pula perasan ahhahahahahaha can be very irritating… https://t.co/XRFA18ylya",amnhnrndi,,,n/a,-
Fri Dec 28 12:11:04 ,Fri Dec 28,12:11:04,RT @MHiesboeck: 🔴China built a tower that acts like 'the world's biggest air purifier' - Researchers hope to build even larger smog towers…,petarzjakovac,,"Denham Court, Sydney",other,-
Fri Dec 28 12:10:29 ,Fri Dec 28,12:10:29,RT @EcoSenseNow: Yep all around. https://t.co/wy3f5f39cI,BruceCartland,,,n/a,-
Fri Dec 28 12:09:52 ,Fri Dec 28,12:09:52,RT @LegoLass86: FYI air quality above 100 is considered unhealthy. Smog makes air pollution visible in winters but the reality is we breath…,MBilaloo,,"Karachi, Sindh, Pakistan",other,-
Fri Dec 28 12:08:51 ,Fri Dec 28,12:08:51,he Ministry of Ecology and Environment has denied media reports that #China is behind recent air pollution in South… https://t.co/8NzY7GtbCE,Echinanews,China,Beijing,other,-
Fri Dec 28 12:08:20 ,Fri Dec 28,12:08:20,"RT Echinanews ""The Ministry of Ecology and Environment has denied media reports that #China is behind recent air po… https://t.co/A1pa29tUDJ",fuqianggu,China,,n/a,-
Fri Dec 28 12:08:18 ,Fri Dec 28,12:08:18,The Ministry of Ecology and Environment has denied media reports that #China is behind recent air pollution in Sout… https://t.co/dYz63tk0n2,Echinanews,China,Beijing,other,-
Fri Dec 28 12:07:27 ,Fri Dec 28,12:07:27,2018-12-28 - 12:41:00 - #lotkl fight Newcastle 20 I More In records lasting The in Journal - - - Times your polluti… https://t.co/95JO1VUdSa,6F7899,lotkl,,n/a,-
Fri Dec 28 12:07:19 ,Fri Dec 28,12:07:19,RT @gideonle: Palestinian's Penalty for Air Pollution: 20 Bullets Fired by Israeli Police  https://t.co/SRbCT0F6xD,JohanSchaar,,,n/a,-
Fri Dec 28 12:07:03 ,Fri Dec 28,12:07:03,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,Waynemm1,,"Soweto, South Africa",other,-
Fri Dec 28 12:07:02 ,Fri Dec 28,12:07:02,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,ahgalsg,,singapore,other,-
Fri Dec 28 12:07:01 ,Fri Dec 28,12:07:01,"RT @kim_harding: Each car in London costs NHS and society £8,000 due to air pollution, report finds https://t.co/ov6GbONOCw 'We know the he…",MariJussi,,Estonia,other,-
Fri Dec 28 12:06:35 ,Fri Dec 28,12:06:35,"Informative thread on what Trump admin calls ""cutting red tape"".",JestTanya,,None,other,-
Fri Dec 28 12:06:21 ,Fri Dec 28,12:06:21,"NewsMobile Pollution Watch: Gurugram air quality worsens to ‘severe’

#pollution 

https://t.co/QrQpMhct52",NewsMobileIndia,pollution,India,India,IN
Fri Dec 28 12:05:24 ,Fri Dec 28,12:05:24,"RT @wef: Europe’s dirty air kills 400,000 people every year https://t.co/RPbNKEf8fE #pollution #environment https://t.co/rNvvycKd82",IrwanShahAbdull,"pollution,environment","Shah Alam, Malaysia",other,-
Fri Dec 28 12:05:07 ,Fri Dec 28,12:05:07,@shirleyjones999 @LittleNinjaUK @AirFairy04 @SaveOurLungsTW1 @FriendsofWPSch @EastbourneAir @cleanairforall2… https://t.co/r4lGWY256n,The_PlugSeeker,,UK,UK,UK
Fri Dec 28 12:05:07 ,Fri Dec 28,12:05:07,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,EWestaway,,,n/a,-
Fri Dec 28 12:04:55 ,Fri Dec 28,12:04:55,Air pollution health advice available from @DefraUKAir at https://t.co/a3yGpffAii and current levels/forecasts at https://t.co/tnUW02Wjdz,UKAirQuality,,United Kingdom,United Kingdom,UK
Fri Dec 28 12:04:36 ,Fri Dec 28,12:04:36,"It's 17:34 on 28-12-2018,
The weather is 28° Celsius with Smoke (Min: 28, Max: 29)
Air Pollution Level: 119 (Unheal… https://t.co/9vB5MheXpv",MumbaiForecast,,"Mumbai, India","Mumbai,India",IN
Fri Dec 28 12:04:21 ,Fri Dec 28,12:04:21,RT @SpeakSarahSpeak: 3. See Independent article: https://t.co/NE60eywKtg,Csimmons21,,,n/a,-
Fri Dec 28 12:02:52 ,Fri Dec 28,12:02:52,Hong Kong has released its Air Pollution Control (Fuel for Vessels) Regulation that requires all ocean-going vessel… https://t.co/LSo2yEdFks,TUMInitiative,,,n/a,-
Fri Dec 28 12:02:03 ,Fri Dec 28,12:02:03,"RT @GreenLibDems: 65% of British public support new Clean Air Act, says survey. 58% also believe current levels of air pollution in UK are…",dexjo24,,"Durham, England",England,UK
Fri Dec 28 12:01:08 ,Fri Dec 28,12:01:08,"Please tag all the fart experts who said diwali crackers causes pollution. 
https://t.co/46RUF3qqpR",GudaRahul,,ನಿಮ್ಮ್ ಮನೆ ಹಿಂದ,other,-
Fri Dec 28 12:01:04 ,Fri Dec 28,12:01:04,RT @Cowie1Cowie: Our study on walkability and air pollution in Sydney. https://t.co/rzNnnfnCpy via @smh,TheMayneStory,,Wollongong,other,-
Fri Dec 28 12:01:02 ,Fri Dec 28,12:01:02,How air pollution could end up killing you 😷#air #pollution #airpollution #particles #ozone #peak #heat #health… https://t.co/mX6SJppspa,teqoya,"air,pollution,airpollution,particles,ozone,peak,heat,health","Paris, Ile-de-France",other,-
Fri Dec 28 12:00:58 ,Fri Dec 28,12:00:58,"RT @medanta: Certain lifestyle habits and air pollution can contribute to an increase in blood sugar. Read on as Dr Beena Bansal, Director,…",ravimali1976,,"kadipur Sultanpur, India",India,IN
Fri Dec 28 12:00:56 ,Fri Dec 28,12:00:56,"RT @CongressDahan: Why are MiLords, @ArvindKejriwal , Seku-Liars, Liberals, Communists not blaming Christmas for Delhi pollution like they…",Bakarrchod,,"New Delhi, India/Bharat","India,Delhi",IN
Fri Dec 28 12:00:26 ,Fri Dec 28,12:00:26,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",coffeelvr7171,,Everywhere,other,-
Fri Dec 28 12:00:10 ,Fri Dec 28,12:00:10,Air Pollution: Family’s self imposed #asthma exile over clean air fears - Southwark News https://t.co/9tWkPLeKlE… https://t.co/upxLff3xDE,AuraSmartHome,asthma,United Kingdom,United Kingdom,UK
Fri Dec 28 11:59:30 ,Fri Dec 28,11:59:30,"Time to review our dependence on motorised vehicles? #AirQuality 

Each car in London costs NHS and society £8,000… https://t.co/3WSIlNpgeM",welshboy69,AirQuality,UK,UK,UK
Fri Dec 28 11:59:27 ,Fri Dec 28,11:59:27,Scary!,Jikkuvarghese,,"Trivandrum, India",India,IN
Fri Dec 28 11:58:20 ,Fri Dec 28,11:58:20,"Dear @LAYS , thank you for the high quality air you guys have been including in our chips packets. With so much pol… https://t.co/Byy1MJRLe9",myplaneticket,,,n/a,-
Fri Dec 28 11:58:18 ,Fri Dec 28,11:58:18,"RT @citizenmatters: How garbage burning contributes to Bengaluru’s air quality crisis

https://t.co/1z8FoI9SAU",vijay750,,Bangalore,Bangalore,IN
Fri Dec 28 11:58:09 ,Fri Dec 28,11:58:09,"RT @WhateverNeverm7: @GretaThunberg AND YET NO ONE CARES TO MAKE A CHANGE HERE IN INDIA!!!

https://t.co/sO0FZ6Cuvb

https://t.co/O29jjex4E…",Earth2Mother,,,n/a,-
Fri Dec 28 11:57:13 ,Fri Dec 28,11:57:13,"RT @bruneski: Major investigation by the @nytimes on Trump’s all-out attack on our air, water, climate and health. It’s as bad as you feare…",KBoppTri,,"Detroit, Michigan",Michigan,US
Fri Dec 28 11:57:00 ,Fri Dec 28,11:57:00,RT @GlblCtzn: These vertical gardens are cleaning up air pollution! 🍃🚘 https://t.co/FS7B4ivoqB,ocreleaf,,,n/a,-
Fri Dec 28 11:56:54 ,Fri Dec 28,11:56:54,RT @CBSNews: Firefighters spray water from high-rises to fight air pollution in India https://t.co/lTOxb1MW3T https://t.co/zEvcN67ZL9,SirSaucyJames,,"Fresno, CA",other,-
Fri Dec 28 11:56:42 ,Fri Dec 28,11:56:42,"RT @howarthm: #AirQuality #England

'#AirPollution is a growing threat to the public’s health, evidence shows it has a strong causal associ…",kim_harding,"AirQuality,England,AirPollution",Scotland,Scotland,UK
Fri Dec 28 11:56:31 ,Fri Dec 28,11:56:31,Not just in London all major cities in the UK. https://t.co/JMVjiFvTdM,CellSorry,,,n/a,-
Fri Dec 28 11:56:07 ,Fri Dec 28,11:56:07,"RT @DoctorKarl: Do Electricity Supply Companies pay $ to funeral/health/hospital costs? ""Hidden Externality""
""Air pollution from NSW's five…",dustyspark,,Australia,"us,US",US
Fri Dec 28 11:55:59 ,Fri Dec 28,11:55:59,"RT @StopAdaniCairns: The last thing India needs is more coal.

#StopAdani 

#auspol #qldpol 

#ClimateStrike #ExtinctionRebellion #SchoolSt…",keithd1004,"StopAdani,auspol,qldpol,ClimateStrike,ExtinctionRebellion",,n/a,-
Fri Dec 28 11:55:34 ,Fri Dec 28,11:55:34,"RT @PIB_India: Comprehensive and Coordinated Efforts Required to Free Delhi of Air and Water #pollution : @nitin_gadkari 
Union Minister @n…",Chetank79665132,pollution,"Surat, India","India,Surat",IN
Fri Dec 28 11:55:19 ,Fri Dec 28,11:55:19,RT @MHiesboeck: 🔴China built a tower that acts like 'the world's biggest air purifier' - Researchers hope to build even larger smog towers…,alialmiqbali,,Oman,other,-
Fri Dec 28 11:55:15 ,Fri Dec 28,11:55:15,Great advice about biological agents as a source of indoor air pollution. It is worth exploring @AllergyUK1 website… https://t.co/0qNfgPnlD1,alli_app,,London,London,UK
Fri Dec 28 11:54:54 ,Fri Dec 28,11:54:54,"RT @Marianhouk: ""[A] surprise Border Police roadblock had been erected. It would have been easy to detain him there, say eyewitnesses. Umar…",timnati,,,n/a,-
Fri Dec 28 11:54:41 ,Fri Dec 28,11:54:41,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",MarylandTerp05,,"Baltimore, Maryland, USA","US,Maryland",US
Fri Dec 28 11:53:36 ,Fri Dec 28,11:53:36,🔴China built a tower that acts like 'the world's biggest air purifier' - Researchers hope to build even larger smog… https://t.co/lkmPfA3zMh,MHiesboeck,,TPE VIE HKG SFO,HK,HK
Fri Dec 28 11:53:28 ,Fri Dec 28,11:53:28,"RT @kim_harding: Each car in London costs NHS and society £8,000 due to air pollution, report finds https://t.co/ov6GbONOCw 'We know the he…",PloggingGB,,"Swindon, England",England,UK
Fri Dec 28 11:52:50 ,Fri Dec 28,11:52:50,"Air Pollution, Forest Fires, and Industrial Toxins: Your Best Detox Strategies https://t.co/XCbXhZlWcM",BESTprobSolvers,,,n/a,-
Fri Dec 28 11:52:40 ,Fri Dec 28,11:52:40,"RT @2ManyHouses: Reward or bribe? For destroying acres of fields, hedgerow, wildlife, biodiversity? Increasing traffic congestion, air poll…",clanfieldagain1,,"Clanfield, Hampshire",Hampshire,UK
Fri Dec 28 11:52:26 ,Fri Dec 28,11:52:26,RT @gideonle: Palestinian's Penalty for Air Pollution: 20 Bullets Fired by Israeli Police  https://t.co/SRbCT0F6xD,beerkale,,"Melbourne, Victoria",other,-
Fri Dec 28 11:52:03 ,Fri Dec 28,11:52:03,"RT @_WeMeanToClean: #DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air a…",SwachhBharatBot,DELHI,India,India,IN
Fri Dec 28 11:52:03 ,Fri Dec 28,11:52:03,RT @EricLiptonNYT: SO WHAT DOES TRUMP EPA DO? It rejects the Obama-era plan. Essentially says  don't need to upgrade air pollution controls…,TinaMcManus,,"Massachusetts, Beverly","us,US,Massachusetts",US
Fri Dec 28 11:51:59 ,Fri Dec 28,11:51:59,"RT @EricLiptonNYT: PART III:  How Much Is Clean Air Worth To YOU? Scene: HOUSTON, Tx. The Obama EPA moved in Dec. 2016 to mandate that nine…",TinaMcManus,,"Massachusetts, Beverly","us,US,Massachusetts",US
Fri Dec 28 11:50:36 ,Fri Dec 28,11:50:36,"""Delhi air pollution: No respite for millions as thick blanket of toxic air envelopes them - Times Now"" https://t.co/NDFfPRZEMJ #Delhi",hashNewDelhi,Delhi,"Delhi, New Delhi",Delhi,IN
Fri Dec 28 11:50:33 ,Fri Dec 28,11:50:33,"RT @_WeMeanToClean: #DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air a…",swadeshsourabh,DELHI,"New Delhi, India","India,Delhi",IN
Fri Dec 28 11:49:24 ,Fri Dec 28,11:49:24,"2 Question about d magnitude of air pollution risk in Kab. 2016, Kab was losing 24000ppl/yr due to AP (HEI, 2016).… https://t.co/V7wCCCgWRO",HaqmalNowrooz,,"London, England","England,London",UK
Fri Dec 28 11:49:11 ,Fri Dec 28,11:49:11,RT @SpeakSarahSpeak: 3. See Independent article: https://t.co/NE60eywKtg,HSouthwellFE,,London,London,UK
Fri Dec 28 11:49:02 ,Fri Dec 28,11:49:02,@The_PlugSeeker @LittleNinjaUK @AirFairy04 @SaveOurLungsTW1 @FriendsofWPSch @EastbourneAir @cleanairforall2… https://t.co/eUM6CV1FqV,shirleyjones999,,,n/a,-
Fri Dec 28 11:48:56 ,Fri Dec 28,11:48:56,"RT @_WeMeanToClean: #DELHI, LET'S SEGREGATE OUR WASTE!
We can help. Visit: https://t.co/rEAze3mBg7
It can help reduce contribution to air a…",PrincyGoyal25,DELHI,"New Delhi, India","India,Delhi",IN
Fri Dec 28 11:48:52 ,Fri Dec 28,11:48:52,@The_PlugSeeker @LittleNinjaUK @AirFairy04 @SaveOurLungsTW1 @FriendsofWPSch @EastbourneAir @cleanairforall2… https://t.co/EJ6kRncaSK,shirleyjones999,,,n/a,-
Fri Dec 28 11:48:17 ,Fri Dec 28,11:48:17,@VALESKASPILOTS well I guess is better than air pollution,Iaufeystark,,,n/a,-
Fri Dec 28 11:48:03 ,Fri Dec 28,11:48:03,"RT @SpeakSarahSpeak: Some stats from 2018:
1. 17% UK electricity from wind turbines in 2018
2. 10% drop in CO2 per unit of electricity sinc…",catvincent,,"Hebden Bridge, UK",UK,UK
Fri Dec 28 11:47:31 ,Fri Dec 28,11:47:31,"RT @kim_harding: Each car in London costs NHS and society £8,000 due to air pollution, report finds https://t.co/ov6GbONOCw 'We know the he…",CLcrille,,Stockholm,other,-
Fri Dec 28 11:47:21 ,Fri Dec 28,11:47:21,"Someone tell Jeremy Corbyn what the NHS would prefer to free car parking

Each car in London costs NHS and society… https://t.co/oW98tM7LfK",thebackbench,,London,London,UK
Fri Dec 28 11:47:16 ,Fri Dec 28,11:47:16,"RT @jayabulbul: That's the spirit.. 
Welcome #saharanpur https://t.co/2GUIvW2CC6",IndiaGreenWild,saharanpur,,n/a,-
Fri Dec 28 11:46:44 ,Fri Dec 28,11:46:44,"RT @StopAdaniCairns: The last thing India needs is more coal.

#StopAdani 

#auspol #qldpol 

#ClimateStrike #ExtinctionRebellion #SchoolSt…",StopAdaniCairns,"StopAdani,auspol,qldpol,ClimateStrike,ExtinctionRebellion","Gimuy/Cairns, Queensland",other,-
,,,,,,,,
Fri Dec 28 11:46:30 ,Fri Dec 28,11:46:30,RT @SpeakSarahSpeak: 3. See Independent article: https://t.co/NE60eywKtg,stevieby,,London,London,UK
Fri Dec 28 11:46:24 ,Fri Dec 28,11:46:24,"To lower fuel import bill and reduction in air pollution, CNG cars should be promoted. While promoting EVs, focus s… https://t.co/3aChDJ1wcV",UnivDataSol,,"Sector 8, Noida",Noida,IN
Fri Dec 28 11:46:20 ,Fri Dec 28,11:46:20,"RT @SpeakSarahSpeak: Some stats from 2018:
1. 17% UK electricity from wind turbines in 2018
2. 10% drop in CO2 per unit of electricity sinc…",JDStringfellow,,,n/a,-
Fri Dec 28 11:46:15 ,Fri Dec 28,11:46:15,RT @SpeakSarahSpeak: 3. See Independent article: https://t.co/NE60eywKtg,andrewmckay99uk,,Cheshire,Cheshire,UK
Fri Dec 28 11:46:05 ,Fri Dec 28,11:46:05,I liked a @YouTube video https://t.co/LiwlMg2uBr This Is How Bad New Delhi's Air Pollution Is,gskarimulla,,,n/a,-
Fri Dec 28 11:45:58 ,Fri Dec 28,11:45:58,RT @Jackthelad1947: Firefighters spray water from high-rises to fight air pollution in India - CBS News https://t.co/dokJ4sGzzk,LizDolphinfluff,, Ginninderra Creek Canberra Oz,other,-
Fri Dec 28 11:45:51 ,Fri Dec 28,11:45:51,"To lower fuel import bill and reduction in air pollution, CNG cars should be promoted. While promoting EVs, focus s… https://t.co/AwBzkzuf0y",univ_datos,,,n/a,-
